id,Sex,Length,Diameter,Height,Weight,Shucked Weight,Viscera Weight,Shell Weight,Age
8945,M,1.575,1.2125,0.4375,35.25260325,14.75591475,7.35669525,11.90679,10.0
8946,I,0.9375,0.725,0.25,7.95203475,3.231843,1.97029025,2.324659,7.0
8947,M,1.45,1.125,0.4,21.36134825,8.88756825,3.98310475,7.2291225,12.0
8948,I,0.4,0.35,0.0875,0.49611625,0.1417475,0.09922325,0.1417475,4.0
8949,I,1.3625,1.0375,0.4125,21.659018,10.546014,4.422522,6.23689,10.0
8950,M,1.55,1.275,0.4625,33.0271675,13.99047825,9.22776225,9.39785925,11.0
8951,M,1.1,0.85,0.3125,13.39513875,5.54232725,2.9199985,4.3941725,9.0
8952,F,1.3375,1.0375,0.4125,23.88445375,11.3114505,5.386405,7.5126175,19.0
8953,M,1.575,1.2375,0.375,32.16250775,10.8578585,7.3992195,9.752228,13.0
8954,F,1.4875,1.125,0.4,27.03124825,12.26115875,7.597666,7.37087,9.0
8955,F,1.4375,1.1625,0.375,27.895908,12.48795475,6.010094,7.654365,14.0
8956,I,1.3125,1.025,0.325,17.2081465,8.46969925,4.40834725,4.9611625,9.0
8957,I,1.0125,0.7625,0.225,9.28446125,4.15320175,2.11203775,2.83495,8.0
8958,F,1.525,1.1875,0.475,30.03629525,12.47378,6.2652395,11.3398,13.0
8959,I,0.9,0.6625,0.225,6.30776375,2.778251,1.06310625,1.8427175,7.0
8960,I,1.175,0.925,0.275,12.43125575,5.6982495,2.5231055,3.96893,6.0
8961,I,1.2125,0.9,0.2875,16.4143605,8.51902475,3.58621175,3.69960975,7.0
8962,F,1.55,1.225,0.4125,32.16250775,13.9763035,7.41339425,9.63883,10.0
8963,M,1.3125,1.0,0.35,18.92329125,8.391452,3.7704835,5.046211,10.0
8964,F,1.6125,1.2375,0.4375,41.82968725,17.22232125,11.43902325,10.9145575,11.0
8965,I,1.2625,0.95,0.3125,17.7751365,8.1930055,3.33106625,4.252425,8.0
8966,F,1.4,1.125,0.4375,27.20134525,9.752228,5.96756975,8.50485,11.0
8967,M,1.8375,1.425,0.5375,63.37530725,25.3161035,13.60776,18.66814575,21.0
8968,F,1.2875,0.95,0.35,16.386011,5.4147545,3.75630875,5.10291,12.0
8969,M,1.4125,1.1375,0.3625,26.29416125,11.4248485,5.6699,7.5126175,8.0
8970,F,1.7875,1.4625,0.45,47.0318205,21.89998875,11.60912025,13.1825175,11.0
8971,I,1.175,0.875,0.2875,14.18892475,6.860579,3.01922175,3.75630875,8.0
8972,M,1.65,1.325,0.425,42.354153,20.525038,8.448151,10.20582,13.0
8973,M,1.3,1.0875,0.35,19.60367925,7.824462,3.8838815,6.0951425,10.0
8974,I,0.9625,0.7,0.2375,8.63242275,3.40194,1.8994165,2.26796,7.0
8975,M,1.45,1.125,0.3375,22.509503,9.25611175,4.63514325,6.9456275,10.0
8976,F,1.5875,1.225,0.4375,34.8415355,15.592225,7.64019025,9.4970825,10.0
8977,F,1.675,1.3125,0.5,46.62075275,23.586784,10.77281,12.5021295,13.0
8978,M,1.4625,1.125,0.4375,29.10076175,11.226402,8.674947,9.07184,13.0
8979,M,1.55,1.2125,0.4375,33.26813825,11.77921725,7.881161,10.9145575,17.0
8980,I,0.875,0.6375,0.2125,5.88252125,2.1262125,1.077281,1.70097,5.0
8981,I,1.025,0.75,0.25,7.35669525,3.4302895,1.54504775,2.26796,6.0
8982,F,1.225,0.9375,0.3625,15.77649675,5.4147545,3.4869885,4.819415,15.0
8983,F,1.1875,0.9375,0.35,17.463292,5.273007,4.649318,5.2446575,9.0
8984,M,1.25,1.0,0.325,18.540573,7.93786,3.72795925,5.8116475,9.0
8985,I,1.0375,0.8125,0.25,9.36950975,4.1673765,2.041164,2.9766975,7.0
8986,F,1.2125,0.8875,0.2875,13.04077,5.273007,3.50116325,3.40194,8.0
8987,I,1.0875,0.7875,0.275,9.02931575,4.932813,1.8427175,2.3530085,8.0
8988,I,1.35,1.0625,0.3,21.75824125,11.49572225,4.479221,6.3786375,8.0
8989,M,1.4875,1.1,0.3625,24.73493875,13.16834275,4.89028875,6.23689,9.0
8990,M,1.175,0.8625,0.3125,14.01882775,6.78970525,3.33106625,5.2446575,8.0
8991,M,1.4875,1.1375,0.4125,28.64716975,11.1413535,6.2085405,8.3631025,11.0
8992,F,1.425,1.2,0.4,30.1355185,12.23280925,6.53455975,9.2135875,14.0
8993,F,1.5625,1.2625,0.4,35.4652245,16.839603,8.3631025,8.9300925,11.0
8994,I,1.05,0.8125,0.275,9.00096625,4.60679375,1.80019325,2.9766975,8.0
8995,M,1.3,1.025,0.35,18.01610725,8.54737425,4.01145425,5.953395,9.0
8996,M,1.5125,1.1875,0.4625,33.7075555,15.8473705,6.25106475,9.8372765,10.0
8997,M,1.4125,1.05,0.3875,25.344453,11.75086775,5.71242425,8.6465975,11.0
8998,M,1.525,1.175,0.4125,29.823674,9.87980075,7.01650125,9.63883,13.0
8999,F,1.0875,0.85,0.275,11.396499,4.9044635,2.608154,3.8271825,8.0
9000,M,1.5125,1.125,0.3875,28.7180435,13.08329425,5.726599,7.087375,11.0
9001,M,1.4625,1.15,0.375,26.2232875,11.1413535,5.556502,8.3631025,11.0
9002,F,1.1,0.8625,0.3,11.89261525,4.32329875,2.56562975,3.685435,14.0
9003,I,1.0125,0.7625,0.3,11.7650425,3.96893,2.25378525,4.53592,8.0
9004,F,1.625,1.275,0.4375,45.88366575,16.5277585,9.8372765,11.623295,16.0
9005,I,0.6375,0.4625,0.0,2.02698925,0.83631025,0.510291,0.7087375,4.0
9006,F,1.525,1.1625,0.375,29.6613445,13.25339125,6.0951425,8.88756825,9.0
9007,M,1.55,1.1625,0.4375,28.64716975,10.6310625,6.577084,9.07184,12.0
9008,M,1.4875,1.15,0.3875,26.43590875,10.84368375,6.30776375,8.221355,9.0
9009,F,1.75,1.45,0.5,45.5576465,20.53921275,9.7805775,16.0174675,10.0
9010,M,1.425,1.1,0.375,28.76056775,12.57300325,6.123492,7.93786,9.0
9011,I,0.7,0.525,0.15,3.005047,1.09145575,0.80796075,0.850485,5.0
9012,M,1.375,1.0375,0.3375,21.0069795,7.994559,4.86193925,5.386405,9.0
9013,F,1.7375,1.3625,0.4375,48.94541175,16.045817,8.901743,16.0174675,19.0
9014,F,1.05,0.8625,0.2625,11.509897,4.74854125,2.36718325,3.8271825,12.0
9015,M,1.4625,1.1625,0.4,32.205032,14.27397325,6.25106475,9.07184,10.0
9016,I,1.225,0.975,0.35,14.72756525,5.953395,2.778251,6.23689,9.0
9017,M,1.6125,1.3875,0.4375,47.89648025,19.94387325,10.2341695,13.4660125,13.0
9018,M,1.55,1.2125,0.3875,32.10580875,14.84096325,7.10154975,8.3631025,11.0
9019,I,1.15,0.95,0.3125,13.39513875,6.5487345,3.118445,4.252425,9.0
9020,F,1.425,1.1125,0.3625,24.834162,10.47514025,4.77689075,7.654365,12.0
9021,M,1.575,1.225,0.425,33.38153625,14.7133905,8.77417025,9.07184,11.0
9022,I,1.375,1.0375,0.3375,24.9192105,8.91591775,4.57844425,9.07184,20.0
9023,M,1.425,1.125,0.4375,29.596878,11.4248485,7.711064,7.654365,14.0
9024,I,0.9,0.65,0.2125,5.06038575,2.42388225,1.37495075,1.5592225,7.0
9025,F,1.6875,1.35,0.45,43.1762885,17.9452335,10.19164525,11.3398,19.0
9026,I,1.1625,0.8875,0.275,13.0124205,6.8322295,2.50893075,3.40194,7.0
9027,M,1.5875,1.275,0.4375,37.7331845,16.23008875,7.767763,11.3398,11.0
9028,I,1.0125,0.7625,0.275,8.901743,3.515338,1.68679525,2.83495,8.0
9029,M,1.6375,1.2875,0.4,36.457457,16.3576615,8.3064035,10.0640725,12.0
9030,I,1.1875,0.925,0.3,15.87572,7.654365,3.07592075,4.252425,9.0
9031,M,1.425,1.125,0.4,29.41260625,14.92601175,6.406987,7.087375,8.0
9032,I,0.35,0.325,0.1125,0.510291,0.18427175,0.1417475,0.15592225,5.0
9033,F,1.6625,1.25,0.4,37.98833,13.267566,8.2497045,10.30504325,9.0
9034,I,1.2875,0.9,0.35,17.95940825,8.09378225,3.64291075,4.26659975,9.0
9035,F,1.6375,1.3625,0.475,40.483086,17.860185,8.0229085,10.3475675,10.0
9036,M,1.4625,1.0875,0.3875,26.18076325,11.66581925,5.046211,7.881161,11.0
9037,M,0.875,0.6625,0.225,5.88252125,2.26796,1.11980525,1.984465,9.0
9038,M,1.1875,0.9125,0.3125,16.8112535,7.41339425,3.81300775,4.23825025,8.0
9039,M,1.6125,1.275,0.375,36.61337925,17.916884,7.38504475,9.7238785,10.0
9040,F,1.475,1.125,0.4375,27.0737725,10.4609655,4.6209685,8.3631025,15.0
9041,M,1.5,1.175,0.4625,31.6096925,14.514944,6.76135575,8.3631025,11.0
9042,M,1.2625,1.0125,0.35,21.55979475,10.432616,4.09650275,5.8116475,8.0
9043,M,1.4875,1.2,0.4125,29.1149365,12.03436275,6.80388,8.50485,12.0
9044,I,1.0875,0.8375,0.275,10.2341695,5.3580555,1.8427175,3.5436875,9.0
9045,I,1.35,1.0625,0.35,21.885814,6.633783,4.43669675,7.2291225,17.0
9046,I,1.0625,0.8125,0.275,10.41844125,4.6776675,2.14038725,3.118445,7.0
9047,F,1.5625,1.225,0.3875,34.5013415,16.8112535,6.98815175,8.9300925,11.0
9048,M,1.5,1.175,0.4375,31.2694985,14.10387625,6.59125875,8.9300925,10.0
9049,F,1.2875,1.0,0.3625,20.14231975,7.540967,4.89028875,6.23689,14.0
9050,I,0.9,0.675,0.2375,5.556502,2.551455,1.190679,1.71514475,7.0
9051,F,1.7125,1.325,0.4375,47.0318205,19.74542675,11.46737275,10.3475675,11.0
9052,M,1.45,1.0375,0.375,21.87163925,7.27164675,3.86970675,7.2291225,11.0
9053,M,1.5625,1.225,0.4125,33.5941575,17.67591325,6.78970525,8.51902475,9.0
9054,I,1.4375,1.0875,0.3875,22.4811535,9.87980075,4.762716,7.087375,13.0
9055,I,1.3,1.0,0.3125,18.72484475,8.32057825,4.53592,5.2446575,9.0
9056,F,1.7,1.3625,0.4625,43.1762885,19.94387325,8.46232575,12.3320325,12.0
9057,I,1.125,0.9125,0.3,13.437663,5.71242425,2.90582375,3.8271825,9.0
9058,M,1.2625,0.975,0.3625,21.16290175,8.83086925,3.67126025,7.2291225,10.0
9059,F,1.5625,1.2125,0.4125,34.58639,17.293195,7.767763,9.7805775,11.0
9060,F,1.5,1.225,0.425,35.777069,17.70426275,7.01650125,8.788345,10.0
9061,M,1.325,1.1,0.375,26.988724,12.1619355,5.57067675,7.5126175,10.0
9062,M,1.4625,1.225,0.4125,31.6096925,12.927372,6.13766675,9.922325,15.0
9063,F,1.475,1.1375,0.4125,29.69610125,15.80484625,6.13766675,7.087375,8.0
9064,M,1.6625,1.2875,0.3875,40.83745475,18.0586315,8.674947,10.489315,11.0
9065,M,1.1875,0.875,0.275,12.0485375,5.4147545,2.50893075,3.685435,8.0
9066,I,1.25,0.9375,0.3125,15.09610875,6.13766675,3.50116325,4.6776675,9.0
9067,I,1.15,0.8875,0.2875,14.855138,6.33611325,2.8066005,3.5436875,8.0
9068,F,1.5875,1.275,0.4125,33.40988575,13.13999325,8.448151,8.9300925,11.0
9069,I,0.675,0.55,0.1625,2.9199985,1.1056305,0.623689,0.9922325,5.0
9070,I,1.0125,0.8375,0.275,11.7650425,5.10291,2.778251,3.118445,8.0
9071,F,1.75,1.375,0.5125,47.35783975,22.0275615,10.21999475,12.47378,11.0
9072,I,1.3875,1.05,0.4875,24.30969625,9.6671795,4.23825025,9.7805775,12.0
9073,I,1.25,0.95,0.325,15.43630275,6.4353365,3.55786225,4.89028875,9.0
9074,M,1.4625,1.175,0.3625,27.612413,13.13999325,5.8683465,7.5126175,12.0
9075,I,1.325,1.05,0.35,26.9036755,10.58853825,5.726599,6.80388,8.0
9076,I,1.3,1.0625,0.3625,19.77377625,9.8372765,4.025629,5.5281525,9.0
9077,M,1.5125,1.2125,0.375,27.499015,12.3320325,5.726599,8.0796075,10.0
9078,F,1.4875,1.175,0.4,31.2694985,14.5999925,6.406987,8.788345,10.0
9079,M,1.45,1.125,0.3875,27.328918,10.432616,5.896696,7.5126175,10.0
9080,M,1.1625,0.8875,0.3375,13.45183775,5.37223025,3.01922175,5.06038575,12.0
9081,I,1.1875,0.875,0.25,16.51358375,8.561549,3.61456125,2.83495,7.0
9082,F,1.575,1.225,0.375,32.10580875,15.0535845,6.8889285,8.9300925,9.0
9083,I,1.3125,1.0,0.35,19.4761065,8.97261675,3.98310475,5.03203625,8.0
9084,F,1.4,1.075,0.3625,27.1304715,11.01378075,6.23689,7.7961125,8.0
9085,M,1.2625,0.95,0.325,16.839603,6.350288,4.09650275,4.9611625,11.0
9086,I,0.95,0.7125,0.2375,6.7188315,2.53728025,1.11980525,2.1262125,6.0
9087,M,1.275,1.0,0.3,18.01610725,7.3425205,4.4508715,4.9611625,8.0
9088,I,0.9875,0.75,0.2375,9.07184,4.03980375,2.26796,2.551455,7.0
9089,M,1.325,1.0125,0.35,20.468339,9.07184,4.139027,5.953395,10.0
9090,I,0.8875,0.725,0.2,6.30776375,2.721552,1.63009625,2.16873675,6.0
9091,I,1.3625,1.05,0.3625,18.01610725,7.24329725,4.4508715,5.2446575,8.0
9092,F,1.55,1.2625,0.375,36.38658325,16.44271,7.47009325,9.4970825,9.0
9093,F,1.425,1.1,0.3875,23.85610425,9.53960675,4.819415,6.23689,10.0
9094,F,1.3625,1.0375,0.425,24.84833675,8.5331995,4.422522,9.7805775,12.0
9095,I,1.275,1.0,0.3,17.349894,8.34892775,3.07592075,5.5281525,8.0
9096,I,0.8875,0.675,0.2125,6.4353365,2.65067825,1.304077,1.8427175,6.0
9097,M,1.025,0.8125,0.2375,9.922325,3.912231,1.8994165,3.2601925,7.0
9098,F,1.35,1.0625,0.3625,23.1615415,9.355335,4.57844425,6.3786375,17.0
9099,I,0.9,0.6625,0.225,5.556502,2.05533875,1.5025235,1.984465,6.0
9100,M,1.5,1.2125,0.3875,32.33260475,13.9763035,6.973977,9.4970825,12.0
9101,I,1.225,0.925,0.275,14.5999925,6.973977,2.5231055,3.40194,8.0
9102,M,1.65,1.275,0.5,43.70075425,17.33571925,8.901743,14.17475,15.0
9103,F,1.5625,1.225,0.425,35.62114675,15.77649675,8.278054,10.3475675,11.0
9104,M,1.3375,1.0375,0.375,21.092028,8.63242275,4.89028875,7.2291225,9.0
9105,F,1.325,1.0375,0.425,23.71435675,8.8733935,4.49339575,8.3631025,12.0
9106,I,1.025,0.7875,0.2625,10.19164525,4.2807745,2.25378525,3.3735905,8.0
9107,M,1.475,1.2125,0.4125,24.38057,11.90679,6.973977,6.80388,11.0
9108,F,1.575,1.2,0.4,32.31843,14.74174,8.0796075,8.0796075,12.0
9109,I,0.975,0.725,0.2375,8.40562675,3.40194,1.8994165,2.26796,8.0
9110,I,1.1,0.85,0.275,10.27669375,4.7910655,2.324659,2.9766975,7.0
9111,I,1.0875,0.8375,0.275,10.78698475,5.5281525,2.1262125,3.005047,9.0
9112,F,1.5875,1.275,0.4375,39.859397,20.68096025,8.4198015,10.489315,10.0
9113,F,1.6125,1.275,0.4125,34.40211825,15.0535845,7.86698625,8.391452,9.0
9114,M,1.4375,1.125,0.3625,24.22464775,10.61688775,4.43669675,7.5126175,18.0
9115,I,0.875,0.65,0.1875,5.7549485,2.1262125,1.28990225,1.7860185,7.0
9116,F,1.4875,1.1875,0.425,28.19357775,11.679994,6.2652395,10.3475675,14.0
9117,F,1.475,1.1875,0.4375,27.0737725,10.67358675,5.40057975,9.07184,15.0
9118,M,1.6,1.3125,0.475,38.34269875,16.612807,7.01650125,11.7650425,14.0
9119,M,1.25,0.9625,0.325,16.8112535,7.087375,3.92640575,5.2446575,9.0
9120,I,1.0625,0.8125,0.25,11.7083435,5.31553125,2.45223175,2.83495,7.0
9121,I,0.8,0.6,0.1625,4.706017,2.19708625,1.34660125,1.5592225,6.0
9122,I,0.95,0.75,0.25,7.9662095,3.30271675,1.63009625,2.36718325,7.0
9123,M,1.675,1.2625,0.4375,39.179009,20.70930975,8.561549,10.7444605,11.0
9124,F,1.5,1.2125,0.3875,30.71668325,12.0485375,7.75358825,8.6465975,10.0
9125,M,1.6125,1.3125,0.4125,38.215126,13.9196045,7.86698625,12.3887315,14.0
9126,M,1.575,1.225,0.3875,35.02580725,16.0174675,8.4198015,8.9300925,11.0
9127,F,1.5,1.1875,0.375,29.5685285,12.3320325,7.41339425,8.80251975,9.0
9128,I,1.5625,1.25,0.45,38.215126,12.0485375,6.010094,11.7650425,20.0
9129,M,1.1875,0.9,0.3,14.628342,5.499803,3.10427025,5.386405,8.0
9130,F,1.5375,1.1875,0.425,30.220567,12.133586,6.406987,8.9300925,10.0
9131,I,1.175,0.925,0.3,12.984071,6.25106475,2.9199985,3.8271825,9.0
9132,F,1.5625,1.2,0.3875,32.41765325,15.252031,6.50621025,8.788345,10.0
9133,I,0.75,0.575,0.1375,3.345241,1.23320325,0.907184,1.17650425,2.0
9134,I,1.0375,0.775,0.25,9.19941275,3.95475525,2.324659,2.6932025,8.0
9135,F,1.55,1.2,0.4875,33.55163325,14.50076925,7.257472,10.20582,8.0
9136,I,1.325,1.05,0.3125,19.83047525,9.355335,3.50116325,5.953395,8.0
9137,F,1.5625,1.225,0.4625,31.39707125,13.79203175,6.33611325,9.4970825,11.0
9138,M,1.5,1.175,0.4375,30.0221205,12.246984,4.6209685,9.241937,8.0
9139,I,1.1,0.8375,0.2875,11.55242125,4.9611625,2.4097075,3.8271825,9.0
9140,F,1.5,1.1875,0.375,32.2900805,14.16057525,9.241937,8.6465975,10.0
9141,F,1.425,1.1125,0.35,24.6357155,12.28950825,4.86193925,6.9456275,8.0
9142,F,1.45,1.15,0.3875,28.22192725,12.34620725,5.74077375,7.7961125,11.0
9143,I,1.4375,1.15,0.3625,24.36639525,9.808927,5.03203625,7.144074,11.0
9144,I,0.875,0.6625,0.2125,6.9456275,3.061746,1.70097,1.984465,6.0
9145,M,1.475,1.1625,0.375,28.44872325,12.54465375,6.95980225,6.87475375,10.0
9146,M,1.0,0.8375,0.275,12.91319725,5.4714535,2.721552,3.8271825,8.0
9147,I,0.875,0.6375,0.225,5.00368675,2.2396105,1.00640725,1.8994165,9.0
9148,M,1.3625,1.05,0.375,21.87163925,7.3992195,4.97533725,6.23689,15.0
9149,F,1.475,1.15,0.3875,28.91649,12.06271225,6.93145275,7.087375,10.0
9150,I,0.925,0.6875,0.25,6.53455975,2.6932025,1.6159215,1.984465,6.0
9151,I,1.3625,1.1125,0.35,22.0275615,11.15552825,5.1312595,6.0951425,10.0
9152,F,1.4875,1.1875,0.325,24.36639525,11.1980525,5.03203625,5.5281525,10.0
9153,F,1.4,1.075,0.3125,24.5223175,12.643877,4.86193925,5.2446575,9.0
9154,F,1.5625,1.2125,0.4375,38.82464025,14.35902175,9.14271375,10.20582,11.0
9155,M,1.475,1.175,0.425,28.5479465,10.3475675,6.6054335,8.221355,12.0
9156,I,1.1125,0.8375,0.2875,11.169703,5.82582225,2.16873675,3.40194,6.0
9157,M,1.8,1.4125,0.4625,51.2275465,21.98503725,11.26892625,12.8990225,11.0
9158,I,1.1375,0.9125,0.3125,13.53688625,5.6699,3.30271675,3.33106625,9.0
9159,M,1.5,1.2375,0.425,28.0376555,12.37455675,7.881161,8.0796075,11.0
9160,I,0.5875,0.4125,0.0,1.8994165,0.7654365,0.35436875,0.510291,4.0
9161,F,1.7125,1.3125,0.45,41.23434775,17.13727275,7.257472,12.190285,12.0
9162,M,1.4875,1.1625,0.375,25.1460065,10.6310625,5.25883225,7.5126175,9.0
9163,F,1.525,1.25,0.4375,37.5630875,15.1102835,7.7961125,11.056305,15.0
9164,F,1.2625,1.025,0.3125,18.540573,8.34892775,2.9199985,5.8116475,8.0
9165,F,1.4875,1.2125,0.425,29.97959625,12.91319725,7.52679225,8.9300925,12.0
9166,I,1.125,0.8375,0.2625,9.808927,4.37999775,1.88524175,3.40194,7.0
9167,M,1.325,1.0875,0.4,24.42309425,12.68640125,5.4714535,6.70465675,9.0
9168,F,1.4875,1.15,0.375,25.16018125,12.00601325,4.46504625,7.5126175,9.0
9169,I,1.45,1.125,0.375,27.1871705,11.75086775,6.3786375,10.19164525,11.0
9170,M,0.9625,0.75,0.25,9.11436425,4.6776675,1.68679525,2.4097075,7.0
9171,M,1.825,1.4375,0.475,51.49686675,23.91280325,11.850091,13.7495075,13.0
9172,F,1.45,1.15,0.375,31.2694985,11.3398,7.15824875,9.7805775,10.0
9173,F,1.1,0.875,0.325,12.74310025,4.89028875,2.5231055,4.53592,16.0
9174,F,1.425,1.0875,0.3625,23.28911425,11.69416875,4.89028875,7.5126175,9.0
9175,I,0.625,0.45,0.1625,2.0128145,0.86465975,0.38271825,0.60951425,6.0
9176,M,1.1625,0.95,0.325,14.9968855,4.6776675,2.84912475,5.5281525,13.0
9177,M,1.625,1.275,0.425,38.9805625,17.16562225,6.76135575,10.0640725,19.0
9178,F,1.55,1.2125,0.4375,32.72949775,14.4298955,7.597666,10.20582,10.0
9179,F,1.6,1.225,0.4125,34.31706975,15.52135125,8.29222875,9.07184,11.0
9180,M,1.65,1.325,0.5125,43.1762885,20.79435825,10.4609655,10.489315,11.0
9181,I,0.7,0.525,0.175,2.721552,1.17650425,0.623689,0.97805775,5.0
9182,F,1.6125,1.25,0.4875,32.89959475,13.93377925,7.18659825,10.0073735,18.0
9183,F,1.575,1.2625,0.425,38.11590275,15.03940975,7.200773,11.623295,12.0
9184,I,1.4125,1.0875,0.3375,21.8007655,9.42620875,4.422522,6.23689,10.0
9185,F,1.6125,1.25,0.4375,39.3774555,19.447757,9.525432,9.7805775,11.0
9186,F,1.475,1.225,0.375,27.9242575,10.61688775,5.8683465,10.0640725,17.0
9187,M,1.1875,0.875,0.325,14.81261375,5.88252125,2.96252275,4.3941725,15.0
9188,F,1.25,1.0125,0.4,21.772416,6.7755305,4.9044635,7.2291225,14.0
9189,F,1.55,1.1875,0.375,29.48348,16.726205,6.80388,7.5126175,9.0
9190,F,1.6375,1.2625,0.5375,38.6403685,13.834556,10.149121,14.74174,13.0
9191,I,1.3,1.0,0.375,18.83824275,6.90310325,3.64291075,6.0951425,17.0
9192,F,1.3125,1.025,0.35,18.01610725,8.3631025,4.63514325,4.53592,10.0
9193,F,1.425,1.0875,0.375,27.499015,12.94154675,6.19436575,7.654365,8.0
9194,M,1.5,1.2,0.4125,32.92794425,15.1669825,7.767763,8.9300925,9.0
9195,F,1.7,1.2625,0.525,43.828327,18.0586315,10.67358675,11.5949455,9.0
9196,I,0.45,0.3125,0.1375,0.66621325,0.35436875,0.226796,0.2551455,4.0
9197,I,0.925,0.6875,0.2,6.30776375,2.83495,1.417475,1.984465,7.0
9198,M,0.9375,0.7125,0.25,7.83863675,3.50116325,1.37495075,2.05533875,7.0
9199,F,1.6,1.25,0.5125,37.98833,13.2959155,7.64019025,12.757275,17.0
9200,F,1.7,1.375,0.525,43.50230775,13.154168,9.185238,13.87708025,22.0
9201,I,1.075,0.8125,0.25,10.41844125,3.78465825,2.5231055,3.40194,9.0
9202,I,1.0,0.7625,0.2375,8.107957,3.69960975,1.587572,2.551455,6.0
9203,I,0.95,0.725,0.25,7.144074,2.7499015,1.7293195,2.26796,6.0
9204,M,1.3125,1.0,0.3625,17.95940825,6.4353365,4.46504625,6.23689,7.0
9205,F,1.6625,1.325,0.4375,33.8776525,13.1258185,6.690482,10.489315,10.0
9206,I,1.3125,1.0375,0.3625,22.339406,10.6877615,4.26659975,5.953395,9.0
9207,I,1.65,1.275,0.4875,44.4236665,17.1514475,10.87203325,12.6155275,14.0
9208,I,0.9875,0.75,0.275,8.107957,3.98310475,1.85689225,2.50893075,6.0
9209,F,1.6375,1.3125,0.5125,49.32813,19.391058,8.29222875,15.30873,16.0
9210,I,0.7875,0.575,0.1875,3.89805625,1.60174675,0.80796075,1.13398,9.0
9211,F,1.575,1.25,0.4375,36.457457,17.93105875,8.0796075,8.0796075,9.0
9212,M,1.6,1.275,0.4375,45.756093,16.45688475,7.540967,15.01106025,17.0
9213,F,1.6125,1.2125,0.3875,32.89959475,14.685041,7.10154975,8.51902475,10.0
9214,M,1.5,1.1875,0.4375,33.5941575,13.9763035,7.7961125,11.90679,13.0
9215,F,1.6,1.1875,0.375,27.11629675,13.8062065,6.406987,7.824462,9.0
9216,M,1.1,0.8625,0.3,12.9557215,5.443104,2.99087225,3.33106625,10.0
9217,I,1.1,0.8625,0.3125,10.44679075,4.32329875,2.2963095,3.5436875,7.0
9218,M,1.4625,1.1875,0.4125,29.7386255,12.43125575,6.3219385,10.942907,11.0
9219,M,1.5375,1.2375,0.4375,36.61337925,16.4143605,7.81028725,9.7805775,9.0
9220,I,0.9375,0.7125,0.225,7.10154975,3.24601775,1.304077,1.8427175,6.0
9221,M,1.125,0.8875,0.3125,12.54465375,4.43669675,2.948348,3.81300775,10.0
9222,M,1.35,1.0625,0.3125,20.19901875,9.11436425,4.89028875,5.386405,8.0
9223,M,1.4375,1.125,0.3875,33.8776525,15.97494325,7.27164675,7.9095105,11.0
9224,I,1.1875,0.875,0.3,12.757275,5.6415505,3.10427025,3.685435,8.0
9225,M,1.425,1.125,0.3875,30.4190135,14.69921575,5.51397775,8.107957,10.0
9226,I,1.1,0.825,0.275,10.50348975,4.63514325,2.05533875,3.3168915,8.0
9227,I,0.8375,0.6,0.2375,4.819415,1.68679525,1.06310625,1.70097,16.0
9228,M,1.6875,1.3125,0.4,41.39027,16.51358375,8.57572375,11.7650425,13.0
9229,F,1.25,0.9625,0.3,21.035329,9.6671795,4.66349275,5.2446575,12.0
9230,M,1.625,1.3125,0.3875,38.79629075,20.695135,8.278054,9.4970825,10.0
9231,M,1.475,1.1625,0.4,25.16018125,10.81533425,5.06038575,6.9456275,11.0
9232,F,1.5375,1.2,0.4375,28.8314415,10.70193625,5.953395,10.0640725,12.0
9233,M,1.5375,1.1375,0.375,27.895908,14.64251675,5.68407475,7.2291225,9.0
9234,F,1.6125,1.3125,0.4375,42.82191975,17.8318355,9.99319875,13.7495075,13.0
9235,M,1.4125,1.1,0.3875,26.80445225,11.49572225,6.633783,7.654365,9.0
9236,M,1.5,1.2,0.375,28.91649,12.60135275,6.3786375,8.50485,9.0
9237,F,1.5125,1.125,0.4125,30.94347925,13.08329425,7.0023265,8.50485,11.0
9238,M,1.475,1.1875,0.3625,27.158821,10.8011595,6.520385,8.0796075,8.0
9239,M,1.675,1.3,0.375,36.457457,17.08057375,8.221355,8.788345,11.0
9240,I,1.15,0.875,0.2125,11.169703,4.46504625,2.25378525,3.96893,8.0
9241,M,1.8,1.375,0.55,61.6034635,31.34037225,12.54465375,14.4865945,14.0
9242,I,1.3375,1.05,0.35,20.25571775,8.88756825,4.86193925,6.23689,14.0
9243,M,1.575,1.225,0.375,33.92017675,17.16562225,7.2858215,8.6465975,11.0
9244,M,0.8375,0.6375,0.2,5.556502,1.91359125,1.09145575,1.70097,12.0
9245,I,1.15,0.825,0.2875,11.1413535,4.819415,2.45223175,3.118445,7.0
9246,I,0.6625,0.45,0.1625,2.82077525,1.11980525,0.63786375,0.7087375,3.0
9247,M,1.525,1.225,0.4625,43.6298805,18.01610725,8.391452,11.623295,10.0
9248,M,1.6125,1.2875,0.475,43.1762885,18.313777,10.36174225,11.4815475,12.0
9249,I,0.95,0.7125,0.25,7.75358825,2.62232875,1.74349425,2.4097075,7.0
9250,M,1.6,1.25,0.4125,34.6147395,15.97494325,8.2497045,9.922325,11.0
9251,I,0.625,0.45,0.0,2.0695135,0.963883,0.52446575,0.60951425,5.0
9252,M,1.2375,0.9,0.325,16.62698175,7.83863675,3.6003865,4.706017,9.0
